node_id,node_type,name,source_id,countries,country_codes,jurisdiction,jurisdiction_description,status,valid_until,note,original_name,former_name,address,company_type,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,service_provider,ibcRUC
11012452,intermediary,CHANCELLOR (HONG KONG) LIMITED,Panama Papers,Hong Kong,HKG,,,SUSPENDED,The Panama Papers  data is current through 2015,,,,"CHANCELLOR (HONG KONG) LIMITED SUITE 302 LAP FAI BUILDING 8 POTTINGER STREET, CENTRAL HONG KONG",,8984,,,,,,
11012542,intermediary,KYOWA CORPORATE SERVICES CO. LIMITED,Panama Papers,Hong Kong,HKG,,,SUSPENDED,The Panama Papers  data is current through 2015,,,,KYOWA CORPORATE SERVICES CO. LIMITED UNIT A; 20/F.; EMPIRE LAND COMMERCIAL CENTRE; 81-85 LOCKHART ROAD; WANCHAI; HONG KONG,,9738,,,,,,
11013117,intermediary,FEGON INTERNATIONAL S. A.,Panama Papers,Luxembourg,LUX,,,ACTIVE,The Panama Papers  data is current through 2015,,,,"FEGON INTERNATIONAL SA 1, HAAPSTROOSS L-8561 SCHWEBACH LUXEMBOURG CITY LUXEMBOURG",,28387,,,,,,
11013240,intermediary,CW & PARTNERS,Panama Papers,United Kingdom;Luxembourg,GBR;LUX,,,ACTIVE,The Panama Papers  data is current through 2015,,,,"CW AND PARTNERS CLIFFORD HOUSE 15 CLIFFORD STREET - MAYFAIR LONDON W1S 4JY, GREATER LONDON UNITED KINGDOM",,31469,,,,,,
11013270,intermediary,BUSINESS LINK HOLDINGS LIMITED,Panama Papers,Hong Kong,HKG,,,ACTIVE,The Panama Papers  data is current through 2015,,,,BUSINESS LINK HOLDINGS LIMITED UNIT C; 15/F.; HUA CHIAO COMMERCIAL CENTRE; 678 NATHAN ROAD; MONGKOK; KOWLOON HONG KONG,,31765,,,,,,
11013282,intermediary,"WOOLF, MICHAEL",Panama Papers,Monaco,MCO,,,INACTIVE,The Panama Papers  data is current through 2015,,,,MR. MICHAEL WOOLF LE SCHUYLKILL 19 BOULEVARD DE SUISSE MC 98000 MONTECARLO MONACO,,3193,,,,,,
11013322,intermediary,MR ALBERIC BRAAS,Panama Papers,United Kingdom,GBR,,,ACTIVE,The Panama Papers  data is current through 2015,,,,,,32585,,,,,,
11013406,intermediary,MR JOHN NAYLOR                  BAHZN09,Panama Papers,United Kingdom,GBR,,,ACTIVE,The Panama Papers  data is current through 2015,,,,,,33330,,,,,,
11013679,intermediary,ALPHA CONSULTING LIMITED,Panama Papers,Seychelles,SYC,,,PROSPECT,The Panama Papers  data is current through 2015,,,,ALPHA CONSULTING LIMITED SUITE 1; SECOND FLOOR; SOUND & VISION HOUSE FRANCIS RACHEL STREET VICTORIA SEYCHELLES,,39250,,,,,,
11013794,intermediary,HSBC TRUSTEE (C.I.) LIMITED,Panama Papers,Jersey;United Kingdom,JEY;GBR,,,ACTIVE,The Panama Papers  data is current through 2015,,,,"HSBC TRUSTEE (C.I.) LIMITED P.O. BOX 88 1 GRENVILLE STREET ST. HELIER, JERSEY JE4 9PF CHANNEL ISLANDS UNITED KINGDOM *S.I.*",,465,,,,,,
12000678,officer,BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12000698,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12000734,officer,"CONSORCIO Y CAPITALES LA QUINTA, S.A.",Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12000814,officer,EUROSTOCK AG,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12000858,officer,BTC NOMINEES S.A.,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12000918,officer,LUTEA TRUSTEES LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12001085,officer,Mr. Maroun Antanos Semaan,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12001163,officer,Tina Financing Group International Ltd,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12001303,officer,VALENTIN MANUEL RUIZ ANITUA,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12001533,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12001550,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12002189,officer,LANGDALE NOMINEES LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12002211,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12002222,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12003075,officer,REVIS TRUST COMPANY LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12003566,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12004854,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12004880,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12005274,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12005277,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12005540,officer,NEW VISION HOLDING LIMITED,Panama Papers,Hong Kong,HKG,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12005667,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12006122,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12006679,officer,KASTEL LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12007221,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12007595,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12007599,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12007978,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12008150,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12008569,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12008729,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12008880,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12009691,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12009796,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12010177,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12012870,officer,BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12014371,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12014902,officer,CAVERSHAM SECRETARIES LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12014936,officer,TIPMARK MAINTENANCE S.A.,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015169,officer,OCEANRANGE FOUNDATION,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015238,officer,CENTRAL ONE LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015388,officer,MERDEKA ENTERPRISES LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015706,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015771,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015775,officer,BASEL ONE LIMIED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015918,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015942,officer,LEO F INGHAM,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015962,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12015996,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016023,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016028,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016035,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016045,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016057,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016072,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016246,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016318,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016556,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12016938,officer,BELGRAVIA NOMINEES LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12017249,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12017281,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12017333,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12017690,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12017764,officer,Orsu Metals Corporation (previously European Minera),Panama Papers,United Kingdom,GBR,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12017939,officer,the bearer,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12018060,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12018327,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12018477,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12018546,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12018872,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12019009,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12019010,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12019162,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12020455,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12021308,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12021875,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12021962,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12022463,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12022638,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12022942,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12023019,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12023233,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024008,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024017,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024108,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024177,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024604,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024608,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12024945,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12025325,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12025328,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12025667,officer,COMPAGNIE DES INDES LTD.,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12025910,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12025961,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12026733,officer,Syed Ali Hyder Abedi,Panama Papers,United Kingdom,GBR,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12027283,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12028506,officer,THE BEARER:AGENT DAVENHILL ASSETS LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12028511,officer,"THE BEARER:AGENT LEE SIU KEI, ERIC",Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12029084,officer,Kin Man Chiu,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12029113,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12029254,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12029369,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12029458,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12029937,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12030058,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12030808,officer,A.A. DODI,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12030968,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12033378,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12033527,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12034462,officer,Dolphinci S&B Holdings Ltd (Change its name to CAPE TRAHILAS ENTERPRISES LIMITED),Panama Papers,Cyprus,CYP,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12034551,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12035008,officer,CHEN YUAN YI,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12035452,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12035856,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12036036,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12036077,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12036141,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12036625,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12036753,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12036754,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12037099,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12037227,officer,CLOSE NOMINEES LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12037330,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12037820,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12037997,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12039316,officer,MRS NOOR NIZAR AL -NAKEEB,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12039319,officer,MR HASSANAIN NIZAR AL-NAKEEB,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12039990,officer,"CHAU CHI PIU, ALEX",Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12040682,officer,THE BEARER,Panama Papers,Luxembourg,LUX,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12041616,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12042218,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12042433,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12042438,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12042556,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12042743,officer,VILMA MIRANDOLA CARRANO,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12043202,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12044129,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12044368,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12044580,officer,Hatfield Property Limited,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12045756,officer,CELTIC TRUST COMPANY LIMITED,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12046592,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12047018,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12047337,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12047489,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12047797,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12047815,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12048619,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12048656,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12049642,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12050005,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12050798,officer,ROLAND ASSETS LIMITED,Panama Papers,Seychelles,SYC,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12051082,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12051402,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12051905,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12052051,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12052105,officer,CESAR ANTONIO DELGADO VILLACIS,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12052196,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12052545,officer,CAROLINA AIDEE DELGADO VILLACIS,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12052970,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12053532,officer,VIOLA LIMITED,Panama Papers,Seychelles,SYC,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12054839,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055024,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055026,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055061,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055063,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055249,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055321,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055390,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12055908,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12056208,officer,ROGELIO ORUÑA AGUILAR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12056611,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12056691,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12056774,officer,SARA GLADYS SOLANO COREA DE CRUZ,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12056892,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12058218,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12058238,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12059586,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12060122,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12060712,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12061158,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12061256,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12061385,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12062063,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12062465,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12062600,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12063583,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12063609,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12063613,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12063643,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12063686,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12063904,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12064043,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12064115,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12064190,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12064603,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12065425,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12065541,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12065542,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12065784,officer,FUNDACION GLO,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12065837,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12066694,officer,MARIA CRISTINA MORA,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12069469,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12070689,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12070872,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12071095,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12071557,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12071586,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12071795,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12072002,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12072070,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12072072,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12072382,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12072479,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12072726,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12073928,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12074167,officer,DEMOPOLIS INC.,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12074202,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12074775,officer,THE BEARER,Panama Papers,Monaco,MCO,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12074776,officer,THE BEARER,Panama Papers,Monaco,MCO,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12074777,officer,THE BEARER,Panama Papers,Monaco,MCO,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12074883,officer,EL PORTADOR,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12075092,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
12075734,officer,THE BEARER,Panama Papers,,,,,,The Panama Papers data is current through 2015,,,,,,,,,,,,
