start_node_id,end_node_id,rel_type,link,status,start_date,end_date,source_id
12142335,10118521,officer_of,shareholder of,,04-JUN-2007,,Panama Papers
12142335,10118521,officer_of,shareholder of,,03-JAN-2006,20-MAR-2006,Panama Papers
12142335,10126977,officer_of,shareholder of,,02-JAN-2008,,Panama Papers
12142335,10207851,officer_of,shareholder of,,02-JAN-2008,22-FEB-2008,Panama Papers
12143029,10105590,officer_of,shareholder of,,31-AUG-2012,13-MAR-2013,Panama Papers
12143029,10105590,officer_of,shareholder of,,11-MAR-2013,,Panama Papers
12143029,10105590,officer_of,shareholder of,,11-FEB-2003,01-SEP-2011,Panama Papers
12143029,10105590,officer_of,shareholder of,,01-SEP-2011,31-AUG-2012,Panama Papers
12143415,10105810,officer_of,shareholder of,,10-APR-2006,,Panama Papers
12145067,10204183,officer_of,shareholder of,,29-JUL-2005,,Panama Papers
12145877,10114013,officer_of,shareholder of,,06-JUN-2011,,Panama Papers
12146524,10097167,officer_of,shareholder of,,29-NOV-2002,,Panama Papers
12146638,10205004,officer_of,shareholder of,,15-MAR-2010,,Panama Papers
12147007,10054985,officer_of,shareholder of,,01-SEP-2003,,Panama Papers
12147141,10134097,officer_of,shareholder of,,16-JUL-2008,,Panama Papers
12147412,10024349,officer_of,shareholder of,,19-APR-2011,13-JUN-2014,Panama Papers
12147731,10157111,officer_of,shareholder of,,17-NOV-2015,,Panama Papers
12147765,10157026,officer_of,shareholder of,,17-MAR-2014,,Panama Papers
12148037,10152388,officer_of,shareholder of,,01-NOV-2000,07-DEC-2007,Panama Papers
12148037,10152388,officer_of,shareholder of,,07-DEC-2007,,Panama Papers
12148229,10108324,officer_of,shareholder of,,30-JUN-2004,14-APR-2014,Panama Papers
12148241,10158334,officer_of,shareholder of,,14-APR-2015,,Panama Papers
12149759,10137793,officer_of,shareholder of,,17-MAY-2010,,Panama Papers
12149988,10200769,officer_of,shareholder of,,01-APR-2007,,Panama Papers
12150324,10109145,officer_of,shareholder of,,04-JAN-2005,,Panama Papers
12150451,10061784,officer_of,shareholder of,,08-AUG-2002,06-APR-2010,Panama Papers
12150565,10102849,officer_of,shareholder of,,10-OCT-2002,,Panama Papers
12152214,10203391,officer_of,shareholder of,,21-DEC-2006,28-FEB-2008,Panama Papers
12152443,10087569,officer_of,shareholder of,,20-JAN-2003,12-JAN-2004,Panama Papers
12152629,10189471,officer_of,shareholder of,,16-JAN-2006,,Panama Papers
12153981,10184007,officer_of,shareholder of,,29-JUL-2003,21-APR-2004,Panama Papers
12154343,10017389,officer_of,shareholder of,,14-DEC-2009,,Panama Papers
12154343,10022811,officer_of,shareholder of,,14-DEC-2009,,Panama Papers
12154343,10023767,officer_of,shareholder of,,14-DEC-2009,,Panama Papers
12154941,10176974,officer_of,shareholder of,,13-MAY-2003,24-MAR-2014,Panama Papers
12154943,10078158,officer_of,shareholder of,,20-JUN-2000,,Panama Papers
12155205,10145823,officer_of,shareholder of,,09-DEC-2010,30-MAY-2011,Panama Papers
12155441,10097578,officer_of,shareholder of,,01-FEB-2005,,Panama Papers
12155821,10111271,officer_of,shareholder of,,18-NOV-2011,,Panama Papers
12155915,10160305,officer_of,shareholder of,,23-JUN-2015,,Panama Papers
12156558,10137013,officer_of,shareholder of,,05-DEC-2005,,Panama Papers
12156859,10087385,officer_of,shareholder of,,01-JAN-2007,03-JUL-2008,Panama Papers
12156861,10087385,officer_of,shareholder of,,01-JAN-2006,03-JUL-2008,Panama Papers
12156862,10087385,officer_of,shareholder of,,01-JAN-2006,05-OCT-2006,Panama Papers
12157382,10139401,officer_of,shareholder of,,12-DEC-2007,18-NOV-2009,Panama Papers
12157477,10119996,officer_of,shareholder of,,02-MAY-2006,,Panama Papers
12157651,10054447,officer_of,shareholder of,,27-NOV-2015,,Panama Papers
12157923,10058202,officer_of,shareholder of,,15-AUG-1994,,Panama Papers
12157941,10214402,officer_of,shareholder of,,05-JUN-2000,14-AUG-2000,Panama Papers
12157972,10151135,officer_of,shareholder of,,03-MAY-2012,,Panama Papers
12158222,10138921,officer_of,shareholder of,,18-JUN-2010,27-MAY-2013,Panama Papers
12158444,10103044,officer_of,shareholder of,,18-FEB-2003,,Panama Papers
12159278,10111873,officer_of,shareholder of,,20-MAY-2005,24-OCT-2005,Panama Papers
12159473,10055348,officer_of,shareholder of,,30-JUN-2003,01-JUN-2007,Panama Papers
12160134,10176085,officer_of,shareholder of,,17-JAN-2005,,Panama Papers
12161446,10068154,officer_of,shareholder of,,14-DEC-2009,,Panama Papers
12161519,10062842,officer_of,shareholder of,,17-JUN-1994,16-JUN-2004,Panama Papers
12161548,10181513,officer_of,shareholder of,,15-APR-1999,24-SEP-2003,Panama Papers
12161555,10062842,officer_of,shareholder of,,01-APR-2003,16-JUN-2004,Panama Papers
12161555,10064521,officer_of,shareholder of,,23-MAY-2003,,Panama Papers
12161555,10101370,officer_of,shareholder of,,25-NOV-2002,07-MAR-2003,Panama Papers
12161555,10102992,officer_of,shareholder of,,03-OCT-2003,01-SEP-2010,Panama Papers
12161567,10102992,officer_of,shareholder of,,01-SEP-2010,,Panama Papers
12162814,10007167,officer_of,shareholder of,,15-DEC-2003,,Panama Papers
12163540,10207914,officer_of,shareholder of,,04-DEC-2014,,Panama Papers
12163744,10139588,officer_of,shareholder of,,02-JAN-2009,19-MAR-2009,Panama Papers
12163744,10139588,officer_of,shareholder of,,19-MAR-2009,24-AUG-2010,Panama Papers
12163919,10020944,officer_of,shareholder of,,23-SEP-2005,,Panama Papers
12163969,10124570,officer_of,shareholder of,,30-AUG-2007,,Panama Papers
12164065,10150918,officer_of,shareholder of,,05-SEP-2013,,Panama Papers
12164764,10004037,officer_of,shareholder of,,20-MAR-2011,,Panama Papers
12165011,10069985,officer_of,shareholder of,,25-NOV-1997,06-OCT-2014,Panama Papers
12165247,10093846,officer_of,shareholder of,,18-AUG-2004,29-JAN-2007,Panama Papers
12165400,10209090,officer_of,shareholder of,,26-SEP-2011,,Panama Papers
12165435,10145113,officer_of,shareholder of,,11-MAY-2012,,Panama Papers
12165454,10112228,officer_of,shareholder of,,18-JUL-2005,,Panama Papers
12166269,10010409,officer_of,shareholder of,,07-NOV-2011,07-NOV-2011,Panama Papers
12166334,10214010,officer_of,shareholder of,,14-JUL-1992,,Panama Papers
12166787,10101452,officer_of,shareholder of,,17-DEC-2002,,Panama Papers
12167567,10154532,officer_of,shareholder of,,28-APR-2014,,Panama Papers
12167599,10057913,officer_of,shareholder of,,14-FEB-1993,20-AUG-2005,Panama Papers
12169390,10070770,officer_of,shareholder of,,13-MAR-2003,,Panama Papers
12169394,10070770,officer_of,shareholder of,,16-DEC-1997,05-JAN-1999,Panama Papers
12169516,10203855,officer_of,shareholder of,,17-DEC-2009,,Panama Papers
12170836,10211695,officer_of,shareholder of,,,,Panama Papers
12170873,10116546,officer_of,shareholder of,,04-NOV-2005,,Panama Papers
12170876,10150918,officer_of,shareholder of,,05-SEP-2013,,Panama Papers
12171413,10156339,officer_of,shareholder of,,20-JUL-2013,,Panama Papers
12171413,10209613,officer_of,shareholder of,,20-JUN-2013,,Panama Papers
12172138,10022047,officer_of,shareholder of,,13-JUN-2014,,Panama Papers
12172530,10182580,officer_of,shareholder of,,22-SEP-2005,13-NOV-2006,Panama Papers
12172531,10177324,officer_of,shareholder of,,28-FEB-1995,,Panama Papers
12172550,10110678,officer_of,shareholder of,,04-DEC-2009,,Panama Papers
12173061,10213178,officer_of,shareholder of,,17-NOV-1995,,Panama Papers
12173131,10151605,officer_of,shareholder of,,02-OCT-2012,,Panama Papers
12173324,10120374,officer_of,shareholder of,,18-SEP-2006,,Panama Papers
12174200,10004166,officer_of,shareholder of,,21-OCT-2005,20-APR-2006,Panama Papers
12174255,10004363,officer_of,shareholder of,,03-FEB-2012,,Panama Papers
12174531,10106938,officer_of,shareholder of,,08-MAR-2013,,Panama Papers
12176254,10083693,officer_of,shareholder of,,05-JAN-1998,01-DEC-1998,Panama Papers
12176919,10148061,officer_of,shareholder of,,29-NOV-2012,,Panama Papers
12177116,10122528,officer_of,shareholder of,,14-DEC-2000,,Panama Papers
12177525,10178024,officer_of,shareholder of,,07-MAY-2014,04-AUG-2015,Panama Papers
12177525,10178024,officer_of,shareholder of,,04-AUG-2015,,Panama Papers
12177939,10101456,officer_of,shareholder of,,15-NOV-2002,,Panama Papers
12177939,10198566,officer_of,shareholder of,,20-JUN-2002,,Panama Papers
12178060,10128972,officer_of,shareholder of,,21-JUL-2008,,Panama Papers
12178060,10129578,officer_of,shareholder of,,21-JUL-2008,,Panama Papers
12178168,10149522,officer_of,shareholder of,,17-JAN-2012,27-JUN-2012,Panama Papers
12178181,10129003,officer_of,shareholder of,,23-JUN-2008,,Panama Papers
12178403,10119569,officer_of,shareholder of,,06-OCT-2005,,Panama Papers
12178421,10118751,officer_of,shareholder of,,21-FEB-2005,,Panama Papers
12178599,10132167,officer_of,shareholder of,,11-SEP-2008,,Panama Papers
12178599,10209600,officer_of,shareholder of,,31-JAN-2014,,Panama Papers
12178599,10214449,officer_of,shareholder of,,14-OCT-2009,,Panama Papers
12178727,10097262,officer_of,shareholder of,,23-JAN-2003,,Panama Papers
12178727,10126219,officer_of,shareholder of,,29-JUN-2001,,Panama Papers
12178962,10060380,officer_of,shareholder of,,23-JUL-1993,08-OCT-2003,Panama Papers
12178962,10072259,officer_of,shareholder of,,08-OCT-2003,08-OCT-2003,Panama Papers
12178962,10072259,officer_of,shareholder of,,25-JUL-2002,25-JUL-2002,Panama Papers
12178962,10072259,officer_of,shareholder of,,21-FEB-1997,08-OCT-2003,Panama Papers
12178962,10212656,officer_of,shareholder of,,15-JUN-1995,,Panama Papers
12179403,10136581,officer_of,shareholder of,,27-JUN-2011,,Panama Papers
12179474,10011775,officer_of,shareholder of,,01-AUG-2014,,Panama Papers
12179802,10093399,officer_of,shareholder of,,18-JAN-2001,,Panama Papers
12180102,10137293,officer_of,shareholder of,,03-DEC-2010,,Panama Papers
12180380,10149703,officer_of,shareholder of,,12-MAR-2012,,Panama Papers
12180530,10188298,officer_of,shareholder of,,30-SEP-2013,,Panama Papers
12180533,10191350,officer_of,shareholder of,,16-MAY-2012,,Panama Papers
12180596,10203056,officer_of,shareholder of,,24-APR-2006,09-JUL-2009,Panama Papers
12180598,10060095,officer_of,shareholder of,,12-MAY-1986,13-MAY-1986,Panama Papers
12181388,10131872,officer_of,shareholder of,,16-AUG-2009,,Panama Papers
12182211,10073391,officer_of,shareholder of,,27-APR-1998,09-SEP-2002,Panama Papers
12182408,10034339,officer_of,shareholder of,,25-JUL-2012,,Panama Papers
12182428,10028708,officer_of,shareholder of,,26-APR-2013,,Panama Papers
12182559,10138604,officer_of,shareholder of,,16-JUL-2009,27-SEP-2013,Panama Papers
12182663,10018552,officer_of,shareholder of,,27-MAR-2007,,Panama Papers
12183412,10148365,officer_of,shareholder of,,12-JUL-2005,,Panama Papers
12183412,10210861,officer_of,shareholder of,,,,Panama Papers
12183470,10117613,officer_of,shareholder of,,06-AUG-2004,29-OCT-2004,Panama Papers
12183805,10120648,officer_of,shareholder of,,10-AUG-2006,,Panama Papers
12184626,10119451,officer_of,shareholder of,,26-OCT-2005,,Panama Papers
12185075,10012758,officer_of,shareholder of,,08-SEP-2008,,Panama Papers
12185075,10120892,officer_of,shareholder of,,30-JAN-2007,,Panama Papers
12185075,10212656,officer_of,shareholder of,,01-OCT-2009,,Panama Papers
12185506,10213694,officer_of,shareholder of,,19-MAY-2014,,Panama Papers
12186322,10119349,officer_of,shareholder of,,16-NOV-2005,16-JUN-2008,Panama Papers
12186551,10103090,officer_of,shareholder of,,02-MAY-2003,,Panama Papers
12188188,10133209,officer_of,shareholder of,,21-JUL-2008,,Panama Papers
12188188,10203501,officer_of,shareholder of,,29-JAN-2010,,Panama Papers
12188714,10134525,officer_of,shareholder of,,09-DEC-2009,,Panama Papers
12189721,10113379,officer_of,shareholder of,,10-MAR-2013,,Panama Papers
12190234,10113379,officer_of,shareholder of,,28-MAR-2006,,Panama Papers
12190234,10113379,officer_of,shareholder of,,02-FEB-2008,,Panama Papers
12190234,10113379,officer_of,shareholder of,,26-OCT-2006,,Panama Papers
12190508,10148787,officer_of,shareholder of,,24-JUL-2000,16-AUG-2010,Panama Papers
12190907,10067210,officer_of,shareholder of,,28-OCT-1992,11-JAN-1993,Panama Papers
12190947,10113379,officer_of,shareholder of,,24-JAN-2007,10-MAR-2012,Panama Papers
12191115,10085672,officer_of,shareholder of,,25-OCT-2000,20-AUG-2003,Panama Papers
12191146,10157600,officer_of,shareholder of,,12-JUN-2015,,Panama Papers
12192029,10080031,officer_of,shareholder of,,14-JUN-1999,,Panama Papers
12192737,10063192,officer_of,shareholder of,,01-APR-1997,04-APR-1997,Panama Papers
12192814,10126416,officer_of,shareholder of,,06-MAR-2009,,Panama Papers
12193259,10088933,officer_of,shareholder of,,14-MAR-2003,,Panama Papers
12193406,10134636,officer_of,shareholder of,,04-AUG-2009,,Panama Papers
12193506,10101247,officer_of,shareholder of,,16-DEC-2005,03-DEC-2010,Panama Papers
12193933,10088832,officer_of,shareholder of,,12-SEP-2008,15-MAR-2010,Panama Papers
12194937,10029404,officer_of,shareholder of,,12-NOV-2014,,Panama Papers
12195143,10119426,officer_of,shareholder of,,24-JUN-2005,05-JAN-2006,Panama Papers
12195430,10117580,officer_of,shareholder of,,01-AUG-2006,,Panama Papers
12195487,10082210,officer_of,shareholder of,,12-JUL-2011,,Panama Papers
12195632,10128664,officer_of,shareholder of,,29-FEB-2008,,Panama Papers
12195799,10129578,officer_of,shareholder of,,28-DEC-1995,10-APR-2000,Panama Papers
12196197,10188063,officer_of,shareholder of,,11-JUL-2011,,Panama Papers
12196197,10188063,officer_of,shareholder of,,30-APR-2014,,Panama Papers
12196197,10188063,officer_of,shareholder of,,25-APR-2014,,Panama Papers
12196646,10193737,officer_of,shareholder of,,04-AUG-2004,,Panama Papers
12197269,10058848,officer_of,shareholder of,,23-JUN-1993,08-MAY-2002,Panama Papers
12197519,10159572,officer_of,shareholder of,,14-AUG-2015,,Panama Papers
12197655,10163339,officer_of,shareholder of,,03-DEC-2015,,Panama Papers
12197736,10136812,officer_of,shareholder of,,02-DEC-2011,,Panama Papers
12198128,10190559,officer_of,shareholder of,,18-DEC-2008,,Panama Papers
12198311,10135754,officer_of,shareholder of,,24-MAR-2009,26-OCT-2009,Panama Papers
12198372,10100045,officer_of,shareholder of,,25-FEB-2008,,Panama Papers
12199283,10050958,officer_of,shareholder of,,28-MAR-2014,,Panama Papers
12199283,10050958,officer_of,shareholder of,,24-JAN-2011,28-MAR-2014,Panama Papers
12199948,10161319,officer_of,shareholder of,,06-DEC-2012,,Panama Papers
12200489,10110098,officer_of,shareholder of,,14-JAN-2005,08-DEC-2006,Panama Papers
12200586,10024101,officer_of,shareholder of,,05-OCT-2009,23-SEP-2011,Panama Papers
12200891,10071507,officer_of,shareholder of,,23-JAN-1995,26-JAN-1997,Panama Papers
12201700,10121985,officer_of,shareholder of,,03-OCT-2007,,Panama Papers
12201700,10136672,officer_of,shareholder of,,06-JAN-2009,06-JAN-2009,Panama Papers
12201700,10140126,officer_of,shareholder of,,11-NOV-2009,11-NOV-2009,Panama Papers
12201700,10141107,officer_of,shareholder of,,29-APR-2009,,Panama Papers
12201700,10148978,officer_of,shareholder of,,10-AUG-2011,,Panama Papers
12201700,10150579,officer_of,shareholder of,,12-MAY-2011,,Panama Papers
12201969,10183659,officer_of,shareholder of,,16-MAY-2008,,Panama Papers
12201969,10183731,officer_of,shareholder of,,30-APR-2007,,Panama Papers
12201969,10184668,officer_of,shareholder of,,24-AUG-2007,,Panama Papers
12201969,10186882,officer_of,shareholder of,,02-JAN-2007,,Panama Papers
12201969,10187813,officer_of,shareholder of,,02-JAN-2008,,Panama Papers
12201969,10207039,officer_of,shareholder of,,29-DEC-2006,,Panama Papers
12202647,10200855,officer_of,shareholder of,,15-JAN-2004,,Panama Papers
12202802,10117727,officer_of,shareholder of,,16-MAR-2006,,Panama Papers
12203302,10154548,officer_of,shareholder of,,19-JUN-2012,,Panama Papers
12203812,10069071,officer_of,shareholder of,,30-NOV-1995,30-NOV-1995,Panama Papers
12203812,10073577,officer_of,shareholder of,,27-FEB-1997,,Panama Papers
12203813,10069071,officer_of,shareholder of,,30-NOV-1995,30-NOV-1995,Panama Papers
12203813,10073577,officer_of,shareholder of,,27-FEB-1997,,Panama Papers
12204330,10004346,officer_of,shareholder of,,25-NOV-2005,,Panama Papers
12204415,10026501,officer_of,shareholder of,,11-JUN-2015,,Panama Papers
12204435,10071148,officer_of,shareholder of,,05-AUG-2009,,Panama Papers
12204767,10188920,officer_of,shareholder of,,11-JUL-2013,,Panama Papers
12204775,10206071,officer_of,shareholder of,,21-NOV-2005,29-NOV-2005,Panama Papers
12204775,10206071,officer_of,shareholder of,,06-DEC-2005,,Panama Papers
12204775,10206071,officer_of,shareholder of,,28-NOV-2005,06-DEC-2005,Panama Papers
12204775,10206071,officer_of,shareholder of,,29-NOV-2005,,Panama Papers
12204824,10131696,officer_of,shareholder of,,22-MAY-2007,,Panama Papers
12204824,10140238,officer_of,shareholder of,,30-NOV-2010,,Panama Papers
12204852,10143962,officer_of,shareholder of,,18-AUG-2010,,Panama Papers
12204891,10149534,officer_of,shareholder of,,26-MAR-2015,,Panama Papers
12205218,10031676,officer_of,shareholder of,,02-DEC-2014,,Panama Papers
12205466,10071148,officer_of,shareholder of,,09-DEC-2003,,Panama Papers
12205522,10106308,officer_of,shareholder of,,10-MAR-2004,,Panama Papers
12205791,10191247,officer_of,shareholder of,,22-AUG-2011,,Panama Papers
12205968,10139122,officer_of,shareholder of,,17-APR-2009,,Panama Papers
12206061,10110745,officer_of,shareholder of,,18-MAR-2011,,Panama Papers
12206241,10116979,officer_of,shareholder of,,30-AUG-2010,,Panama Papers
12206860,10118216,officer_of,shareholder of,,19-MAY-2005,,Panama Papers
12207278,10191363,officer_of,shareholder of,,28-JUN-2012,,Panama Papers
12207384,10108643,officer_of,shareholder of,,09-NOV-2011,,Panama Papers
12207384,10108643,officer_of,shareholder of,,24-FEB-2011,,Panama Papers
12207384,10108643,officer_of,shareholder of,,11-OCT-2013,,Panama Papers
12207534,10002900,officer_of,shareholder of,,17-JAN-2014,,Panama Papers
12207602,10004917,officer_of,shareholder of,,09-MAY-2013,,Panama Papers
12208486,10149683,officer_of,shareholder of,,23-NOV-2011,,Panama Papers
12210071,10151517,officer_of,shareholder of,,31-OCT-2013,,Panama Papers
12210281,10127440,officer_of,shareholder of,,30-DEC-2009,10-OCT-2010,Panama Papers
12210943,10021228,officer_of,shareholder of,,20-APR-2006,,Panama Papers
12210997,10214138,officer_of,shareholder of,,28-MAY-2001,,Panama Papers
12211925,10106892,officer_of,shareholder of,,07-NOV-2003,20-DEC-2004,Panama Papers
12211988,10202820,officer_of,shareholder of,,08-APR-2005,,Panama Papers
12212352,10116517,officer_of,shareholder of,,16-AUG-2005,20-OCT-2007,Panama Papers
12212356,10071148,officer_of,shareholder of,,23-DEC-1996,14-JUL-2003,Panama Papers
12214316,10148007,officer_of,shareholder of,,02-FEB-2011,,Panama Papers
12214848,10110098,officer_of,shareholder of,,14-JAN-2005,08-DEC-2006,Panama Papers
12215163,10024470,officer_of,shareholder of,,07-MAR-2012,10-OCT-2013,Panama Papers
12215163,10024470,officer_of,shareholder of,,10-OCT-2013,,Panama Papers
12215641,10120934,officer_of,shareholder of,,08-JAN-2008,,Panama Papers
12215729,10100062,officer_of,shareholder of,,21-MAY-2002,,Panama Papers
12216327,10158224,officer_of,shareholder of,,02-JAN-2014,,Panama Papers
12216665,10186721,officer_of,shareholder of,,04-JAN-1988,,Panama Papers
12216715,10010409,officer_of,shareholder of,,07-NOV-2011,,Panama Papers
12216723,10206479,officer_of,shareholder of,,28-JUL-2010,,Panama Papers
12217283,10155227,officer_of,shareholder of,,25-JUN-2013,,Panama Papers
12217283,10159458,officer_of,shareholder of,,25-JUN-2013,,Panama Papers
12217502,10212899,officer_of,shareholder of,,06-MAR-2013,,Panama Papers
12217539,10187887,officer_of,shareholder of,,10-SEP-2007,12-APR-2010,Panama Papers
12218540,10129172,officer_of,shareholder of,,06-JUN-2007,,Panama Papers
12218830,10132876,officer_of,shareholder of,,27-JUN-2012,,Panama Papers
12218916,10195464,officer_of,shareholder of,,02-APR-1997,,Panama Papers
12219108,10132657,officer_of,shareholder of,,18-NOV-2010,13-JUN-2012,Panama Papers
12219216,10120140,officer_of,shareholder of,,15-JAN-2007,,Panama Papers
12220366,10152284,officer_of,shareholder of,,08-AUG-2013,23-APR-2014,Panama Papers
12220536,10117727,officer_of,shareholder of,,16-MAR-2006,,Panama Papers
12220536,10133693,officer_of,shareholder of,,15-OCT-2007,28-MAY-2009,Panama Papers
12221084,10125808,officer_of,shareholder of,,17-APR-2007,,Panama Papers
12221111,10121605,officer_of,shareholder of,,20-OCT-2008,,Panama Papers
12221232,10154446,officer_of,shareholder of,,26-APR-2011,15-FEB-2012,Panama Papers
12221903,10150885,officer_of,shareholder of,,14-DEC-2010,10-APR-2014,Panama Papers
12221957,10000794,officer_of,shareholder of,,15-MAY-2009,,Panama Papers
12222241,10127962,officer_of,shareholder of,,,,Panama Papers
12222524,10016772,officer_of,shareholder of,,22-SEP-2005,,Panama Papers
12222662,10214332,officer_of,shareholder of,,29-DEC-2009,,Panama Papers
12222723,10104621,officer_of,shareholder of,,17-JUL-2003,19-APR-2013,Panama Papers
12223868,10113536,officer_of,shareholder of,,12-OCT-2004,18-OCT-2004,Panama Papers
12223939,10148050,officer_of,shareholder of,,05-NOV-2012,,Panama Papers
12224968,10097544,officer_of,shareholder of,,12-MAR-2009,,Panama Papers
13000847,10111159,officer_of,beneficiary of,,,,Panama Papers
13001034,10145744,officer_of,beneficiary of,,,,Panama Papers
13001034,10146808,officer_of,beneficiary of,,,,Panama Papers
13001034,10149082,officer_of,beneficiary of,,,,Panama Papers
13001034,10210385,officer_of,beneficiary of,,,,Panama Papers
13001245,10074884,officer_of,beneficiary of,,,,Panama Papers
13001938,10061406,officer_of,beneficiary of,,,,Panama Papers
13002429,10168254,officer_of,beneficiary of,,,,Panama Papers
13003022,10145567,officer_of,beneficiary of,,,,Panama Papers
13003107,10207030,officer_of,beneficiary of,,,,Panama Papers
13003320,10093772,officer_of,beneficiary of,,,,Panama Papers
13004505,10146723,officer_of,beneficiary of,,,,Panama Papers
13004757,10169830,officer_of,beneficiary of,,,,Panama Papers
13005487,10209087,officer_of,beneficiary of,,,,Panama Papers
13006534,10157504,officer_of,beneficiary of,,,,Panama Papers
13007019,10206158,officer_of,beneficiary of,,,,Panama Papers
13007235,10170760,officer_of,beneficiary of,,,,Panama Papers
13007840,10027384,officer_of,beneficiary of,,,,Panama Papers
13008310,10199227,officer_of,beneficiary of,,,,Panama Papers
13008699,10099796,officer_of,beneficiary of,,,,Panama Papers
13008739,10157111,officer_of,beneficiary of,,,,Panama Papers
13009666,10059268,officer_of,beneficiary of,,,,Panama Papers
13009911,10093772,officer_of,beneficiary of,,,,Panama Papers
13009936,10214010,officer_of,beneficiary of,,,,Panama Papers
13010073,10113379,officer_of,beneficiary of,,,,Panama Papers
13010594,10184393,officer_of,beneficiary of,,,,Panama Papers
13010765,10182747,officer_of,beneficiary of,,,,Panama Papers
13011269,10207738,officer_of,beneficiary of,,,,Panama Papers
13011772,10140800,officer_of,beneficiary of,,,,Panama Papers
13012171,10149534,officer_of,beneficiary of,,,,Panama Papers
13012437,10157504,officer_of,beneficiary of,,,,Panama Papers
