transaction_key,account_key,secondary_account_key,transaction_type_code,country_code_2,currency_code,counterparty_account_key,branch_key,sub_account_key,amount,transaction_ts
TXN-EXT-900004640,ACCT-00001,NA,40,US,USD,CP-704640,NA,,14289.36,2025-11-30T01:08:56Z
TXN-EXT-900004641,ACCT-00002,NA,30,US,USD,CP-704641,NA,,17065.17,2025-11-18T22:41:18Z
TXN-EXT-900004642,ACCT-00002,NA,10,PR,USD,CP-704642,NA,,16356.87,2025-11-20T05:28:34Z
TXN-EXT-900004643,ACCT-00002,NA,20,CO,USD,CP-704643,NA,,41077.82,2025-11-05T02:50:12Z
TXN-EXT-900004644,ACCT-00002,NA,30,US,USD,CP-704644,NA,,15001.41,2025-11-30T15:31:01Z
TXN-EXT-900004645,ACCT-00002,NA,30,US,USD,CP-704645,NA,,21673.27,2025-11-09T15:11:12Z
TXN-EXT-900004646,ACCT-00003,NA,20,MO,USD,CP-704646,NA,,105798.65,2025-11-26T11:40:11Z
TXN-EXT-900004647,ACCT-00005,NA,30,US,USD,CP-704647,NA,,5273.74,2025-11-02T08:11:29Z
TXN-EXT-900004648,ACCT-00005,NA,40,US,USD,CP-704648,NA,,11724.50,2025-11-20T03:45:44Z
TXN-EXT-900004649,ACCT-00005,NA,20,GB,USD,CP-704649,NA,,102249.94,2025-11-13T04:14:58Z
TXN-EXT-900004650,ACCT-00005,NA,20,CR,USD,CP-704650,NA,,130870.53,2025-11-29T22:57:47Z
TXN-EXT-900004651,ACCT-00005,NA,40,US,USD,CP-704651,NA,,3764.53,2025-11-22T11:59:34Z
TXN-EXT-900004652,ACCT-00005,NA,30,US,USD,CP-704652,NA,,21349.88,2025-11-17T08:15:00Z
TXN-EXT-900004653,ACCT-00007,NA,20,LI,USD,CP-704653,NA,,30284.61,2025-11-23T02:45:15Z
TXN-EXT-900004654,ACCT-00008,NA,30,US,USD,CP-704654,NA,,19222.81,2025-11-20T09:28:37Z
TXN-EXT-900004655,ACCT-00008,NA,30,US,USD,CP-704655,NA,,16662.79,2025-11-03T19:16:02Z
TXN-EXT-900004656,ACCT-00008,NA,30,US,USD,CP-704656,NA,,648.28,2025-11-14T07:55:32Z
TXN-EXT-900004657,ACCT-00009,NA,40,US,USD,CP-704657,NA,,12090.35,2025-11-12T04:10:24Z
TXN-EXT-900004658,ACCT-00009,NA,40,US,USD,CP-704658,NA,,1086.62,2025-11-19T09:45:20Z
TXN-EXT-900004659,ACCT-00009,NA,40,US,USD,CP-704659,NA,,14477.62,2025-11-23T12:50:56Z
TXN-EXT-900004660,ACCT-00009,NA,40,US,USD,CP-704660,NA,,1537.34,2025-11-09T21:24:01Z
TXN-EXT-900004661,ACCT-00009,NA,40,US,USD,CP-704661,NA,,3346.33,2025-11-13T02:07:05Z
TXN-EXT-900004662,ACCT-00010,NA,40,US,USD,CP-704662,NA,,6973.32,2025-11-19T21:51:30Z
TXN-EXT-900004663,ACCT-00010,NA,40,US,USD,CP-704663,NA,,8963.60,2025-11-20T13:28:34Z
TXN-EXT-900004664,ACCT-00010,NA,10,UZ,USD,CP-704664,NA,,64785.93,2025-11-08T05:28:55Z
TXN-EXT-900004665,ACCT-00010,NA,10,LY,USD,CP-704665,NA,,61555.95,2025-11-17T17:25:22Z
TXN-EXT-900004666,ACCT-00010,NA,30,US,USD,CP-704666,NA,,20706.69,2025-11-13T18:29:16Z
TXN-EXT-900004667,ACCT-00010,NA,30,US,USD,CP-704667,NA,,5067.72,2025-11-01T07:37:43Z
TXN-EXT-900004668,ACCT-00010,NA,10,RO,USD,CP-704668,NA,,141058.93,2025-11-27T21:57:07Z
TXN-EXT-900004669,ACCT-00011,NA,30,US,USD,CP-704669,NA,,547.85,2025-11-07T18:34:34Z
TXN-EXT-900004670,ACCT-00011,NA,20,DM,USD,CP-704670,NA,,993.96,2025-11-01T23:03:03Z
TXN-EXT-900004671,ACCT-00011,NA,20,SI,USD,CP-704671,NA,,59893.40,2025-11-12T04:37:16Z
TXN-EXT-900004672,ACCT-00012,NA,20,GF,USD,CP-704672,NA,,26787.17,2025-11-16T09:28:45Z
TXN-EXT-900004673,ACCT-00012,NA,30,US,USD,CP-704673,NA,,169.95,2025-11-26T15:07:56Z
TXN-EXT-900004674,ACCT-00012,NA,20,FO,USD,CP-704674,NA,,59596.35,2025-11-03T16:19:03Z
TXN-EXT-900004675,ACCT-00013,NA,40,US,USD,CP-704675,NA,,5787.09,2025-11-11T15:40:45Z
TXN-EXT-900004676,ACCT-00014,NA,10,BS,USD,CP-704676,NA,,44480.47,2025-11-22T19:34:55Z
TXN-EXT-900004677,ACCT-00014,NA,20,QA,USD,CP-704677,NA,,117562.46,2025-11-14T08:36:23Z
TXN-EXT-900004678,ACCT-00014,NA,30,US,USD,CP-704678,NA,,10159.51,2025-11-01T19:48:17Z
TXN-EXT-900004679,ACCT-00014,NA,20,PH,USD,CP-704679,NA,,85528.46,2025-11-21T01:09:26Z
TXN-EXT-900004680,ACCT-00014,NA,30,US,USD,CP-704680,NA,,10356.76,2025-11-17T06:28:19Z
TXN-EXT-900004681,ACCT-00015,NA,40,US,USD,CP-704681,NA,,10464.12,2025-11-01T00:42:56Z
TXN-EXT-900004682,ACCT-00016,NA,20,GW,USD,CP-704682,NA,,132133.89,2025-11-26T14:44:56Z
TXN-EXT-900004683,ACCT-00016,NA,40,US,USD,CP-704683,NA,,8951.64,2025-11-22T23:04:44Z
TXN-EXT-900004684,ACCT-00016,NA,10,CK,USD,CP-704684,NA,,50063.74,2025-11-10T21:34:12Z
TXN-EXT-900004685,ACCT-00017,NA,10,SY,USD,CP-704685,NA,,144100.53,2025-11-22T22:03:16Z
TXN-EXT-900004686,ACCT-00018,NA,30,US,USD,CP-704686,NA,,20381.72,2025-11-07T14:43:28Z
TXN-EXT-900004687,ACCT-00018,NA,30,US,USD,CP-704687,NA,,24936.10,2025-11-05T04:21:55Z
TXN-EXT-900004688,ACCT-00018,NA,20,IN,USD,CP-704688,NA,,120426.19,2025-11-26T14:25:24Z
TXN-EXT-900004689,ACCT-00019,NA,20,KG,USD,CP-704689,NA,,32702.27,2025-11-06T07:44:19Z
TXN-EXT-900004690,ACCT-00019,NA,40,US,USD,CP-704690,NA,,15799.54,2025-11-09T15:56:48Z
TXN-EXT-900004691,ACCT-00019,NA,40,US,USD,CP-704691,NA,,11324.54,2025-11-03T00:20:56Z
TXN-EXT-900004692,ACCT-00019,NA,40,US,USD,CP-704692,NA,,4384.45,2025-11-23T00:29:12Z
TXN-EXT-900004693,ACCT-00019,NA,10,ZM,USD,CP-704693,NA,,26280.21,2025-11-07T13:42:28Z
TXN-EXT-900004694,ACCT-00020,NA,10,VE,USD,CP-704694,NA,,124044.49,2025-11-05T10:19:44Z
TXN-EXT-900004695,ACCT-00020,NA,40,US,USD,CP-704695,NA,,15585.05,2025-11-11T13:00:57Z
TXN-EXT-900004696,ACCT-00020,NA,40,US,USD,CP-704696,NA,,2248.67,2025-11-25T12:23:57Z
TXN-EXT-900004697,ACCT-00020,NA,20,GP,USD,CP-704697,NA,,59569.47,2025-11-19T07:23:27Z
TXN-EXT-900004698,ACCT-00024,NA,20,QA,USD,CP-704698,NA,,120848.83,2025-11-20T03:52:04Z
TXN-EXT-900004699,ACCT-00024,NA,20,LS,USD,CP-704699,NA,,10567.88,2025-11-19T09:26:00Z
TXN-EXT-900004700,ACCT-00024,NA,20,JP,USD,CP-704700,NA,,70268.91,2025-11-01T11:43:42Z
TXN-EXT-900004701,ACCT-00027,NA,20,MH,USD,CP-704701,NA,,28357.65,2025-11-06T19:30:36Z
TXN-EXT-900004702,ACCT-00028,NA,30,US,USD,CP-704702,NA,,14726.10,2025-11-23T16:52:41Z
TXN-EXT-900004703,ACCT-00028,NA,10,MW,USD,CP-704703,NA,,20201.22,2025-11-08T20:40:55Z
TXN-EXT-900004704,ACCT-00028,NA,20,MU,USD,CP-704704,NA,,28813.11,2025-11-29T06:08:54Z
TXN-EXT-900004705,ACCT-00028,NA,20,KR,USD,CP-704705,NA,,91450.56,2025-11-08T23:36:25Z
TXN-EXT-900004706,ACCT-00029,NA,40,US,USD,CP-704706,NA,,24675.74,2025-11-01T19:02:14Z
TXN-EXT-900004707,ACCT-00030,NA,20,TV,USD,CP-704707,NA,,140780.14,2025-11-27T03:53:52Z
TXN-EXT-900004708,ACCT-00030,NA,10,KM,USD,CP-704708,NA,,8305.92,2025-11-29T12:28:34Z
TXN-EXT-900004709,ACCT-00030,NA,30,US,USD,CP-704709,NA,,12354.95,2025-11-23T12:13:40Z
TXN-EXT-900004710,ACCT-00031,NA,40,US,USD,CP-704710,NA,,23626.69,2025-11-22T11:20:00Z
TXN-EXT-900004711,ACCT-00032,NA,40,US,USD,CP-704711,NA,,3925.07,2025-11-02T01:02:19Z
TXN-EXT-900004712,ACCT-00032,NA,20,AL,USD,CP-704712,NA,,35439.23,2025-11-30T15:00:57Z
TXN-EXT-900004713,ACCT-00033,NA,20,IQ,USD,CP-704713,NA,,6353.68,2025-11-04T10:17:53Z
TXN-EXT-900004714,ACCT-00033,NA,40,US,USD,CP-704714,NA,,21643.70,2025-11-05T19:45:45Z
TXN-EXT-900004715,ACCT-00035,NA,20,CZ,USD,CP-704715,NA,,58402.79,2025-11-16T20:04:25Z
TXN-EXT-900004716,ACCT-00035,NA,20,CV,USD,CP-704716,NA,,106759.97,2025-11-06T02:12:57Z
TXN-EXT-900004717,ACCT-00035,NA,10,MK,USD,CP-704717,NA,,99236.10,2025-11-26T04:28:57Z
TXN-EXT-900004718,ACCT-00035,NA,20,AO,USD,CP-704718,NA,,36440.95,2025-11-13T04:05:39Z
TXN-EXT-900004719,ACCT-00036,NA,20,FO,USD,CP-704719,NA,,113517.95,2025-11-16T02:28:35Z
TXN-EXT-900004720,ACCT-00037,NA,10,RO,USD,CP-704720,NA,,37634.10,2025-11-21T18:48:02Z
TXN-EXT-900004721,ACCT-00038,NA,10,CL,USD,CP-704721,NA,,143018.92,2025-11-18T20:39:29Z
TXN-EXT-900004722,ACCT-00038,NA,30,US,USD,CP-704722,NA,,23215.11,2025-11-06T16:30:51Z
TXN-EXT-900004723,ACCT-00039,NA,40,US,USD,CP-704723,NA,,23002.11,2025-11-01T18:03:29Z
TXN-EXT-900004724,ACCT-00039,NA,10,PL,USD,CP-704724,NA,,114321.43,2025-11-20T23:42:50Z
TXN-EXT-900004725,ACCT-00039,NA,10,TC,USD,CP-704725,NA,,117916.27,2025-11-12T16:21:03Z
TXN-EXT-900004726,ACCT-00039,NA,30,US,USD,CP-704726,NA,,17396.56,2025-11-28T23:20:03Z
TXN-EXT-900004727,ACCT-00039,NA,30,US,USD,CP-704727,NA,,3531.92,2025-11-27T18:45:39Z
TXN-EXT-900004728,ACCT-00039,NA,10,AQ,USD,CP-704728,NA,,113242.60,2025-11-17T21:43:17Z
TXN-EXT-900004729,ACCT-00040,NA,40,US,USD,CP-704729,NA,,19254.33,2025-11-20T17:31:57Z
TXN-EXT-900004730,ACCT-00040,NA,40,US,USD,CP-704730,NA,,14747.56,2025-11-20T09:24:05Z
TXN-EXT-900004731,ACCT-00040,NA,40,US,USD,CP-704731,NA,,13873.35,2025-11-17T03:45:46Z
TXN-EXT-900004732,ACCT-00040,NA,10,BV,USD,CP-704732,NA,,115155.89,2025-11-12T16:42:02Z
TXN-EXT-900004733,ACCT-00041,NA,40,US,USD,CP-704733,NA,,7723.13,2025-11-17T00:27:05Z
TXN-EXT-900004734,ACCT-00041,NA,30,US,USD,CP-704734,NA,,15991.32,2025-11-14T16:08:39Z
TXN-EXT-900004735,ACCT-00041,NA,20,GD,USD,CP-704735,NA,,217.04,2025-11-15T23:59:00Z
TXN-EXT-900004736,ACCT-00041,NA,40,US,USD,CP-704736,NA,,16774.27,2025-11-29T04:07:38Z
TXN-EXT-900004737,ACCT-00043,NA,30,US,USD,CP-704737,NA,,20860.63,2025-11-15T15:47:36Z
TXN-EXT-900004738,ACCT-00043,NA,20,CU,USD,CP-704738,NA,,58572.38,2025-11-15T18:31:23Z
TXN-EXT-900004739,ACCT-00043,NA,40,US,USD,CP-704739,NA,,21407.49,2025-11-27T23:14:22Z
TXN-EXT-900004740,ACCT-00043,NA,40,US,USD,CP-704740,NA,,2893.25,2025-11-19T02:57:56Z
TXN-EXT-900004741,ACCT-00044,NA,20,PH,USD,CP-704741,NA,,73751.75,2025-11-23T07:27:23Z
TXN-EXT-900004742,ACCT-00045,NA,30,US,USD,CP-704742,NA,,12376.32,2025-11-21T02:39:02Z
TXN-EXT-900004743,ACCT-00045,NA,10,AT,USD,CP-704743,NA,,66034.87,2025-11-28T00:35:27Z
TXN-EXT-900004744,ACCT-00046,NA,10,KI,USD,CP-704744,NA,,84153.17,2025-11-14T05:43:32Z
TXN-EXT-900004745,ACCT-00046,NA,20,AR,USD,CP-704745,NA,,27281.48,2025-11-04T21:50:30Z
TXN-EXT-900004746,ACCT-00047,NA,10,PY,USD,CP-704746,NA,,137733.96,2025-11-08T12:02:17Z
TXN-EXT-900004747,ACCT-00047,NA,40,US,USD,CP-704747,NA,,2981.85,2025-11-14T11:28:20Z
TXN-EXT-900004748,ACCT-00047,NA,40,US,USD,CP-704748,NA,,21117.16,2025-11-02T00:10:24Z
TXN-EXT-900004749,ACCT-00048,NA,40,US,USD,CP-704749,NA,,19410.41,2025-11-04T18:01:11Z
TXN-EXT-900004750,ACCT-00048,NA,10,TK,USD,CP-704750,NA,,132980.75,2025-11-19T23:17:40Z
TXN-EXT-900004751,ACCT-00049,NA,20,KY,USD,CP-704751,NA,,53377.40,2025-11-09T22:18:24Z
TXN-EXT-900004752,ACCT-00049,NA,40,US,USD,CP-704752,NA,,9237.61,2025-11-11T23:58:45Z
TXN-EXT-900004753,ACCT-00049,NA,40,US,USD,CP-704753,NA,,8805.22,2025-11-22T14:43:17Z
TXN-EXT-900004754,ACCT-00049,NA,20,KP,USD,CP-704754,NA,,89531.66,2025-11-06T11:48:31Z
TXN-EXT-900004755,ACCT-00049,NA,20,BR,USD,CP-704755,NA,,3182.90,2025-11-16T06:29:19Z
TXN-EXT-900004756,ACCT-00049,NA,40,US,USD,CP-704756,NA,,22736.67,2025-11-06T19:24:16Z
TXN-EXT-900004757,ACCT-00050,NA,40,US,USD,CP-704757,NA,,40.06,2025-11-26T17:16:19Z
TXN-EXT-900004758,ACCT-00050,NA,40,US,USD,CP-704758,NA,,12189.09,2025-11-27T18:57:00Z
TXN-EXT-900004759,ACCT-00050,NA,40,US,USD,CP-704759,NA,,19773.36,2025-11-02T12:04:02Z
TXN-EXT-900004760,ACCT-00050,NA,10,MG,USD,CP-704760,NA,,136372.99,2025-11-04T14:36:23Z
TXN-EXT-900004761,ACCT-00050,NA,10,FM,USD,CP-704761,NA,,84569.38,2025-11-28T07:46:24Z
TXN-EXT-900004762,ACCT-00051,NA,40,US,USD,CP-704762,NA,,2243.91,2025-11-19T22:02:53Z
TXN-EXT-900004763,ACCT-00052,NA,10,LY,USD,CP-704763,NA,,35361.71,2025-11-05T20:07:19Z
TXN-EXT-900004764,ACCT-00052,NA,20,JP,USD,CP-704764,NA,,21401.51,2025-11-16T12:07:15Z
TXN-EXT-900004765,ACCT-00052,NA,40,US,USD,CP-704765,NA,,21573.48,2025-11-20T11:34:19Z
TXN-EXT-900004766,ACCT-00053,NA,30,US,USD,CP-704766,NA,,23206.98,2025-11-09T09:30:09Z
TXN-EXT-900004767,ACCT-00054,NA,40,US,USD,CP-704767,NA,,22590.27,2025-11-16T12:01:18Z
TXN-EXT-900004768,ACCT-00055,NA,20,BN,USD,CP-704768,NA,,44765.22,2025-11-17T20:31:49Z
TXN-EXT-900004769,ACCT-00055,NA,30,US,USD,CP-704769,NA,,19152.58,2025-11-01T10:33:37Z
TXN-EXT-900004770,ACCT-00057,NA,30,US,USD,CP-704770,NA,,16616.69,2025-11-14T14:35:07Z
TXN-EXT-900004771,ACCT-00057,NA,20,MD,USD,CP-704771,NA,,115228.59,2025-11-07T09:49:56Z
TXN-EXT-900004772,ACCT-00058,NA,20,MG,USD,CP-704772,NA,,120551.69,2025-11-27T18:41:23Z
TXN-EXT-900004773,ACCT-00059,NA,20,GD,USD,CP-704773,NA,,108272.72,2025-11-28T09:53:46Z
TXN-EXT-900004774,ACCT-00059,NA,40,US,USD,CP-704774,NA,,11857.70,2025-11-18T09:25:44Z
TXN-EXT-900004775,ACCT-00060,NA,10,LY,USD,CP-704775,NA,,127312.95,2025-11-23T15:21:48Z
TXN-EXT-900004776,ACCT-00060,NA,20,UA,USD,CP-704776,NA,,122866.09,2025-11-18T20:04:02Z
TXN-EXT-900004777,ACCT-00060,NA,40,US,USD,CP-704777,NA,,17487.78,2025-11-07T00:46:19Z
TXN-EXT-900004778,ACCT-00060,NA,10,VA,USD,CP-704778,NA,,109559.67,2025-11-20T14:00:22Z
TXN-EXT-900004779,ACCT-00060,NA,40,US,USD,CP-704779,NA,,5808.67,2025-11-28T07:27:39Z
TXN-EXT-900004780,ACCT-00061,NA,30,US,USD,CP-704780,NA,,4205.95,2025-11-22T08:03:37Z
TXN-EXT-900004781,ACCT-00064,NA,20,PE,USD,CP-704781,NA,,95112.89,2025-11-28T05:28:28Z
TXN-EXT-900004782,ACCT-00065,NA,20,TK,USD,CP-704782,NA,,123910.19,2025-11-17T13:12:45Z
TXN-EXT-900004783,ACCT-00066,NA,20,VN,USD,CP-704783,NA,,105131.73,2025-11-09T10:53:20Z
TXN-EXT-900004784,ACCT-00067,NA,20,GY,USD,CP-704784,NA,,22707.65,2025-11-21T01:03:38Z
TXN-EXT-900004785,ACCT-00067,NA,40,US,USD,CP-704785,NA,,21808.36,2025-11-17T06:01:41Z
TXN-EXT-900004786,ACCT-00067,NA,30,US,USD,CP-704786,NA,,31.78,2025-11-27T16:23:50Z
TXN-EXT-900004787,ACCT-00069,NA,10,HK,USD,CP-704787,NA,,53978.77,2025-11-19T21:56:16Z
TXN-EXT-900004788,ACCT-00069,NA,10,RU,USD,CP-704788,NA,,148256.97,2025-11-28T08:23:17Z
TXN-EXT-900004789,ACCT-00069,NA,30,US,USD,CP-704789,NA,,23929.19,2025-11-05T03:10:54Z
TXN-EXT-900004790,ACCT-00069,NA,30,US,USD,CP-704790,NA,,14068.04,2025-11-06T18:27:57Z
TXN-EXT-900004791,ACCT-00069,NA,10,BR,USD,CP-704791,NA,,35497.65,2025-11-01T02:43:50Z
TXN-EXT-900004792,ACCT-00070,NA,20,SV,USD,CP-704792,NA,,119703.54,2025-11-28T08:54:50Z
TXN-EXT-900004793,ACCT-00070,NA,20,GL,USD,CP-704793,NA,,111571.25,2025-11-24T09:51:06Z
TXN-EXT-900004794,ACCT-00070,NA,40,US,USD,CP-704794,NA,,19629.47,2025-11-02T21:21:45Z
TXN-EXT-900004795,ACCT-00070,NA,30,US,USD,CP-704795,NA,,3154.20,2025-11-24T15:39:00Z
TXN-EXT-900004796,ACCT-00070,NA,40,US,USD,CP-704796,NA,,12322.29,2025-11-12T11:37:08Z
TXN-EXT-900004797,ACCT-00071,NA,30,US,USD,CP-704797,NA,,2884.34,2025-11-13T15:06:20Z
TXN-EXT-900004798,ACCT-00071,NA,20,IN,USD,CP-704798,NA,,11296.17,2025-11-26T12:52:33Z
TXN-EXT-900004799,ACCT-00071,NA,20,GP,USD,CP-704799,NA,,11805.12,2025-11-20T20:35:50Z
TXN-EXT-900004800,ACCT-00071,NA,10,BG,USD,CP-704800,NA,,13071.88,2025-11-13T15:28:29Z
TXN-EXT-900004801,ACCT-00072,NA,30,US,USD,CP-704801,NA,,3444.96,2025-11-15T22:55:40Z
TXN-EXT-900004802,ACCT-00072,NA,20,BS,USD,CP-704802,NA,,123263.90,2025-11-07T03:10:02Z
TXN-EXT-900004803,ACCT-00072,NA,10,YT,USD,CP-704803,NA,,23344.93,2025-11-20T19:22:38Z
TXN-EXT-900004804,ACCT-00072,NA,20,SI,USD,CP-704804,NA,,88818.19,2025-11-21T22:52:10Z
TXN-EXT-900004805,ACCT-00073,NA,10,ST,USD,CP-704805,NA,,55040.48,2025-11-17T00:49:11Z
TXN-EXT-900004806,ACCT-00073,NA,40,US,USD,CP-704806,NA,,20846.22,2025-11-29T02:25:40Z
TXN-EXT-900004807,ACCT-00073,NA,20,CI,USD,CP-704807,NA,,147286.09,2025-11-07T12:38:57Z
TXN-EXT-900004808,ACCT-00074,NA,40,US,USD,CP-704808,NA,,5001.76,2025-11-24T16:00:10Z
TXN-EXT-900004809,ACCT-00074,NA,40,US,USD,CP-704809,NA,,1731.26,2025-11-15T14:05:39Z
TXN-EXT-900004810,ACCT-00075,NA,10,GY,USD,CP-704810,NA,,59522.82,2025-11-30T23:09:41Z
TXN-EXT-900004811,ACCT-00075,NA,20,PY,USD,CP-704811,NA,,97204.85,2025-11-25T03:12:58Z
TXN-EXT-900004812,ACCT-00075,NA,40,US,USD,CP-704812,NA,,3510.96,2025-11-12T21:58:33Z
TXN-EXT-900004813,ACCT-00075,NA,30,US,USD,CP-704813,NA,,3904.78,2025-11-24T06:10:42Z
TXN-EXT-900004814,ACCT-00078,NA,10,FI,USD,CP-704814,NA,,69322.95,2025-11-15T01:38:55Z
TXN-EXT-900004815,ACCT-00079,NA,10,SS,USD,CP-704815,NA,,122178.54,2025-11-05T00:01:17Z
TXN-EXT-900004816,ACCT-00079,NA,30,US,USD,CP-704816,NA,,19819.33,2025-11-30T00:49:08Z
TXN-EXT-900004817,ACCT-00079,NA,30,US,USD,CP-704817,NA,,23996.12,2025-11-01T15:20:42Z
TXN-EXT-900004818,ACCT-00080,NA,30,US,USD,CP-704818,NA,,21473.12,2025-11-25T20:19:42Z
TXN-EXT-900004819,ACCT-00081,NA,30,US,USD,CP-704819,NA,,19430.63,2025-11-22T16:39:09Z
TXN-EXT-900004820,ACCT-00081,NA,40,US,USD,CP-704820,NA,,7868.28,2025-11-15T03:59:31Z
TXN-EXT-900004821,ACCT-00082,NA,20,SI,USD,CP-704821,NA,,77769.86,2025-11-01T19:06:33Z
TXN-EXT-900004822,ACCT-00082,NA,30,US,USD,CP-704822,NA,,5511.88,2025-11-16T15:44:01Z
TXN-EXT-900004823,ACCT-00083,NA,10,BV,USD,CP-704823,NA,,122402.07,2025-11-06T15:43:36Z
TXN-EXT-900004824,ACCT-00083,NA,20,KP,USD,CP-704824,NA,,74194.58,2025-11-03T08:33:40Z
TXN-EXT-900004825,ACCT-00084,NA,10,FM,USD,CP-704825,NA,,83186.90,2025-11-19T06:23:22Z
TXN-EXT-900004826,ACCT-00084,NA,10,MV,USD,CP-704826,NA,,84587.30,2025-11-04T20:43:02Z
TXN-EXT-900004827,ACCT-00084,NA,10,LV,USD,CP-704827,NA,,60127.16,2025-11-04T15:16:16Z
TXN-EXT-900004828,ACCT-00084,NA,30,US,USD,CP-704828,NA,,8765.53,2025-11-01T03:01:52Z
TXN-EXT-900004829,ACCT-00085,NA,40,US,USD,CP-704829,NA,,6760.56,2025-11-03T14:49:18Z
TXN-EXT-900004830,ACCT-00085,NA,30,US,USD,CP-704830,NA,,14034.34,2025-11-25T05:07:31Z
TXN-EXT-900004831,ACCT-00087,NA,30,US,USD,CP-704831,NA,,21995.88,2025-11-14T13:01:12Z
TXN-EXT-900004832,ACCT-00088,NA,40,US,USD,CP-704832,NA,,13833.83,2025-11-04T07:00:06Z
TXN-EXT-900004833,ACCT-00088,NA,30,US,USD,CP-704833,NA,,17734.22,2025-11-12T09:20:03Z
TXN-EXT-900004834,ACCT-00090,NA,40,US,USD,CP-704834,NA,,4038.60,2025-11-27T19:23:05Z
TXN-EXT-900004835,ACCT-00090,NA,10,GG,USD,CP-704835,NA,,83444.33,2025-11-02T04:00:33Z
TXN-EXT-900004836,ACCT-00090,NA,40,US,USD,CP-704836,NA,,18357.86,2025-11-28T04:00:14Z
TXN-EXT-900004837,ACCT-00090,NA,40,US,USD,CP-704837,NA,,23186.54,2025-11-04T05:17:22Z
TXN-EXT-900004838,ACCT-00090,NA,40,US,USD,CP-704838,NA,,12794.68,2025-11-04T12:16:45Z
TXN-EXT-900004839,ACCT-00090,NA,30,US,USD,CP-704839,NA,,16744.49,2025-11-09T05:43:53Z
TXN-EXT-900004840,ACCT-00092,NA,30,US,USD,CP-704840,NA,,14713.87,2025-11-14T08:27:26Z
TXN-EXT-900004841,ACCT-00093,NA,20,AW,USD,CP-704841,NA,,60532.30,2025-11-24T08:43:03Z
TXN-EXT-900004842,ACCT-00093,NA,40,US,USD,CP-704842,NA,,13093.93,2025-11-06T13:49:24Z
TXN-EXT-900004843,ACCT-00094,NA,10,DE,USD,CP-704843,NA,,86365.65,2025-11-14T05:58:55Z
TXN-EXT-900004844,ACCT-00094,NA,10,FK,USD,CP-704844,NA,,69289.97,2025-11-11T22:23:08Z
TXN-EXT-900004845,ACCT-00095,NA,30,US,USD,CP-704845,NA,,8558.11,2025-11-02T18:14:26Z
TXN-EXT-900004846,ACCT-00096,NA,30,US,USD,CP-704846,NA,,2651.16,2025-11-11T05:15:29Z
TXN-EXT-900004847,ACCT-00097,NA,20,EH,USD,CP-704847,NA,,67887.05,2025-11-27T20:29:18Z
TXN-EXT-900004848,ACCT-00098,NA,20,IT,USD,CP-704848,NA,,51375.31,2025-11-02T08:26:39Z
TXN-EXT-900004849,ACCT-00099,NA,30,US,USD,CP-704849,NA,,4489.27,2025-11-03T13:05:49Z
TXN-EXT-900004850,ACCT-00099,NA,30,US,USD,CP-704850,NA,,22118.84,2025-11-15T14:14:32Z
TXN-EXT-900004851,ACCT-00099,NA,10,SC,USD,CP-704851,NA,,91459.73,2025-11-05T12:19:00Z
TXN-EXT-900004852,ACCT-00099,NA,30,US,USD,CP-704852,NA,,2468.22,2025-11-09T00:40:26Z
TXN-EXT-900004853,ACCT-00099,NA,10,GR,USD,CP-704853,NA,,3062.63,2025-11-18T23:51:53Z
TXN-EXT-900004854,ACCT-00100,NA,40,US,USD,CP-704854,NA,,18596.99,2025-11-12T08:08:34Z
TXN-EXT-900004855,ACCT-00100,NA,40,US,USD,CP-704855,NA,,3388.71,2025-11-13T13:23:32Z
TXN-EXT-900004856,ACCT-00100,NA,20,DE,USD,CP-704856,NA,,64601.97,2025-11-07T04:49:17Z
TXN-EXT-900004857,ACCT-00101,NA,10,UZ,USD,CP-704857,NA,,122752.61,2025-11-11T06:09:43Z
TXN-EXT-900004858,ACCT-00101,NA,40,US,USD,CP-704858,NA,,19694.21,2025-11-30T17:46:15Z
TXN-EXT-900004859,ACCT-00101,NA,40,US,USD,CP-704859,NA,,15233.29,2025-11-30T18:02:36Z
TXN-EXT-900004860,ACCT-00102,NA,10,FI,USD,CP-704860,NA,,147988.53,2025-11-02T06:51:35Z
TXN-EXT-900004861,ACCT-00102,NA,30,US,USD,CP-704861,NA,,1165.12,2025-11-23T23:56:20Z
TXN-EXT-900004862,ACCT-00104,NA,40,US,USD,CP-704862,NA,,6261.65,2025-11-22T07:15:26Z
TXN-EXT-900004863,ACCT-00104,NA,40,US,USD,CP-704863,NA,,18662.22,2025-11-16T23:33:25Z
TXN-EXT-900004864,ACCT-00104,NA,30,US,USD,CP-704864,NA,,2250.77,2025-11-28T08:23:04Z
TXN-EXT-900004865,ACCT-00105,NA,40,US,USD,CP-704865,NA,,4294.31,2025-11-03T15:47:27Z
TXN-EXT-900004866,ACCT-00106,NA,30,US,USD,CP-704866,NA,,24404.26,2025-11-12T19:30:26Z
TXN-EXT-900004867,ACCT-00106,NA,30,US,USD,CP-704867,NA,,23532.76,2025-11-21T03:34:22Z
TXN-EXT-900004868,ACCT-00107,NA,20,BS,USD,CP-704868,NA,,146043.72,2025-11-12T03:34:49Z
TXN-EXT-900004869,ACCT-00108,NA,10,VG,USD,CP-704869,NA,,87360.12,2025-11-25T11:57:08Z
